Date/Time,Unit,Value,
12/10/2020, 12:45:01 AM,F,36.705
12/10/2020, 1:45:01 AM,F,37.607
12/10/2020, 2:45:01 AM,F,35.803
12/10/2020, 3:45:01 AM,F,36.705
12/10/2020, 4:45:01 AM,F,33.097
12/10/2020, 5:45:01 AM,F,31.293
12/10/2020, 6:45:01 AM,F,31.293
12/10/2020, 7:45:01 AM,F,52.032
12/10/2020, 8:45:01 AM,F,62.844
12/10/2020, 9:45:01 AM,F,72.749
12/10/2020, 10:45:01 AM,F,86.248
12/10/2020, 11:45:01 AM,F,86.248
12/10/2020, 12:45:01 PM,F,87.148
12/10/2020, 1:45:01 PM,F,80.849
12/10/2020, 2:45:01 PM,F,75.449
12/10/2020, 3:45:01 PM,F,70.048
12/10/2020, 4:45:01 PM,F,56.538
12/10/2020, 5:45:01 PM,F,52.933
12/10/2020, 6:45:01 PM,F,49.328
12/10/2020, 7:45:01 PM,F,42.116
12/10/2020, 8:45:01 PM,F,39.411
12/10/2020, 9:45:01 PM,F,37.607
12/10/2020, 10:45:01 PM,F,37.607
12/10/2020, 11:45:01 PM,F,36.705
12/11/2020, 12:45:01 AM,F,37.607
12/11/2020, 1:45:01 AM,F,41.214
12/11/2020, 2:45:01 AM,F,36.705
12/11/2020, 3:45:01 AM,F,39.411
12/11/2020, 4:45:01 AM,F,43.018
12/11/2020, 5:45:01 AM,F,43.919
12/11/2020, 6:45:01 AM,F,42.116
12/11/2020, 7:45:01 AM,F,43.919
12/11/2020, 8:45:01 AM,F,50.229
12/11/2020, 9:45:01 AM,F,60.141
12/11/2020, 10:45:01 AM,F,81.749
12/11/2020, 11:45:01 AM,F,66.446
12/11/2020, 12:45:01 PM,F,78.15
12/11/2020, 1:45:01 PM,F,78.15
12/11/2020, 2:45:01 PM,F,73.649
12/11/2020, 3:45:01 PM,F,67.347
12/11/2020, 4:45:01 PM,F,54.735
12/11/2020, 5:45:01 PM,F,46.624
12/11/2020, 6:45:01 PM,F,44.821
12/11/2020, 7:45:01 PM,F,41.214
12/11/2020, 8:45:01 PM,F,37.607
12/11/2020, 9:45:01 PM,F,38.509
12/11/2020, 10:45:01 PM,F,35.803
12/11/2020, 11:45:01 PM,F,36.705
12/12/2020, 12:45:01 AM,F,35.803
12/12/2020, 1:45:01 AM,F,34.901
12/12/2020, 2:45:01 AM,F,38.509
12/12/2020, 3:45:01 AM,F,43.018
12/12/2020, 4:45:01 AM,F,42.116
12/12/2020, 5:45:01 AM,F,41.214
12/12/2020, 6:45:01 AM,F,43.919
12/12/2020, 7:45:01 AM,F,43.919
12/12/2020, 8:45:01 AM,F,71.849
12/12/2020, 9:45:01 AM,F,81.749
12/12/2020, 10:45:01 AM,F,80.849
12/12/2020, 11:45:01 AM,F,82.649
12/12/2020, 12:45:01 PM,F,81.749
12/12/2020, 1:45:01 PM,F,81.749
12/12/2020, 2:45:01 PM,F,72.749
12/12/2020, 3:45:01 PM,F,75.449
12/12/2020, 4:45:01 PM,F,59.24
12/12/2020, 5:45:01 PM,F,55.636
12/12/2020, 6:45:01 PM,F,54.735
12/12/2020, 7:45:01 PM,F,54.735
12/12/2020, 8:45:01 PM,F,53.834
12/12/2020, 9:45:01 PM,F,53.834
12/12/2020, 10:45:01 PM,F,52.032
12/12/2020, 11:45:01 PM,F,52.032
12/13/2020, 12:45:01 AM,F,48.427
12/13/2020, 1:45:01 AM,F,44.821
12/13/2020, 2:45:01 AM,F,45.722
12/13/2020, 3:45:01 AM,F,50.229
12/13/2020, 4:45:01 AM,F,45.722
12/13/2020, 5:45:01 AM,F,38.509
12/13/2020, 6:45:01 AM,F,40.313
12/13/2020, 7:45:01 AM,F,46.624
12/13/2020, 8:45:01 AM,F,64.645
12/13/2020, 9:45:01 AM,F,61.042
12/13/2020, 10:45:01 AM,F,83.549
12/13/2020, 11:45:01 AM,F,87.148
12/13/2020, 12:45:01 PM,F,84.449
12/13/2020, 1:45:01 PM,F,92.544
12/13/2020, 2:45:01 PM,F,79.95
12/13/2020, 3:45:01 PM,F,65.545
12/13/2020, 4:45:01 PM,F,61.042
12/13/2020, 5:45:01 PM,F,56.538
12/13/2020, 6:45:01 PM,F,53.834
12/13/2020, 7:45:01 PM,F,53.834
12/13/2020, 8:45:01 PM,F,46.624
12/13/2020, 9:45:01 PM,F,42.116
12/13/2020, 10:45:01 PM,F,39.411
12/13/2020, 11:45:01 PM,F,37.607
12/14/2020, 12:45:01 AM,F,35.803
12/14/2020, 1:45:01 AM,F,35.803
12/14/2020, 2:45:01 AM,F,34.901
12/14/2020, 3:45:01 AM,F,33.999
12/14/2020, 4:45:01 AM,F,33.999
12/14/2020, 5:45:01 AM,F,33.999
12/14/2020, 6:45:01 AM,F,33.999
12/14/2020, 7:45:01 AM,F,39.411
12/14/2020, 8:45:01 AM,F,66.446
12/14/2020, 9:45:01 AM,F,70.948
12/14/2020, 10:45:01 AM,F,70.948
12/14/2020, 11:45:01 AM,F,79.05
12/14/2020, 12:45:01 PM,F,79.95
12/14/2020, 1:45:01 PM,F,75.449
12/14/2020, 2:45:01 PM,F,68.247
12/14/2020, 3:45:01 PM,F,62.844
12/14/2020, 4:45:01 PM,F,49.328
12/14/2020, 5:45:01 PM,F,48.427
12/14/2020, 6:45:01 PM,F,48.427
12/14/2020, 7:45:01 PM,F,48.427
12/14/2020, 8:45:01 PM,F,46.624
12/14/2020, 9:45:01 PM,F,43.919
12/14/2020, 10:45:01 PM,F,47.525
12/14/2020, 11:45:01 PM,F,44.821
12/15/2020, 12:45:01 AM,F,44.821
12/15/2020, 1:45:01 AM,F,47.525
12/15/2020, 2:45:01 AM,F,46.624
12/15/2020, 3:45:01 AM,F,43.018
12/15/2020, 4:45:01 AM,F,43.018
12/15/2020, 5:45:01 AM,F,37.607
12/15/2020, 6:45:01 AM,F,43.018
12/15/2020, 7:45:01 AM,F,49.328
12/15/2020, 8:45:01 AM,F,77.25
12/15/2020, 9:45:01 AM,F,82.649
12/15/2020, 10:45:01 AM,F,85.348
12/15/2020, 11:45:01 AM,F,87.148
12/15/2020, 12:45:01 PM,F,89.846
12/15/2020, 1:45:01 PM,F,87.148
12/15/2020, 2:45:01 PM,F,83.549
12/15/2020, 3:45:01 PM,F,78.15
12/15/2020, 4:45:01 PM,F,55.636
12/15/2020, 5:45:01 PM,F,47.525
12/15/2020, 6:45:01 PM,F,52.933
12/15/2020, 7:45:01 PM,F,51.131
12/15/2020, 8:45:01 PM,F,41.214
12/15/2020, 9:45:01 PM,F,38.509
12/15/2020, 10:45:01 PM,F,45.722
12/15/2020, 11:45:01 PM,F,50.229
12/16/2020, 12:45:01 AM,F,44.821
12/16/2020, 1:45:01 AM,F,49.328
12/16/2020, 2:45:01 AM,F,49.328
12/16/2020, 3:45:01 AM,F,47.525
12/16/2020, 4:45:01 AM,F,46.624
12/16/2020, 5:45:01 AM,F,43.018
12/16/2020, 6:45:01 AM,F,40.313
12/16/2020, 7:45:01 AM,F,45.722
12/16/2020, 8:45:01 AM,F,79.95
12/16/2020, 9:45:01 AM,F,89.846
12/16/2020, 10:45:01 AM,F,91.645
12/16/2020, 11:45:01 AM,F,91.645
12/16/2020, 12:45:01 PM,F,95.242
12/16/2020, 1:45:01 PM,F,92.544
12/16/2020, 2:45:01 PM,F,89.846
12/16/2020, 3:45:01 PM,F,77.25
12/16/2020, 4:45:01 PM,F,61.943
12/16/2020, 5:45:01 PM,F,51.131
12/16/2020, 6:45:01 PM,F,47.525
12/16/2020, 7:45:01 PM,F,49.328
12/16/2020, 8:45:01 PM,F,48.427
12/16/2020, 9:45:01 PM,F,45.722
12/16/2020, 10:45:01 PM,F,42.116
12/16/2020, 11:45:01 PM,F,40.313
12/17/2020, 12:45:01 AM,F,43.919
12/17/2020, 1:45:01 AM,F,43.919
12/17/2020, 2:45:01 AM,F,43.018
12/17/2020, 3:45:01 AM,F,42.116
12/17/2020, 4:45:01 AM,F,46.624
12/17/2020, 5:45:01 AM,F,46.624
12/17/2020, 6:45:01 AM,F,44.821
12/17/2020, 7:45:01 AM,F,43.018
12/17/2020, 8:45:01 AM,F,73.649
12/17/2020, 9:45:01 AM,F,82.649
12/17/2020, 10:45:01 AM,F,81.749
12/17/2020, 11:45:01 AM,F,79.95
12/17/2020, 12:45:01 PM,F,78.15
12/17/2020, 1:45:01 PM,F,76.35
12/17/2020, 2:45:01 PM,F,61.943
12/17/2020, 3:45:01 PM,F,60.141
12/17/2020, 4:45:01 PM,F,55.636
12/17/2020, 5:45:01 PM,F,53.834
12/17/2020, 6:45:01 PM,F,52.032
12/17/2020, 7:45:01 PM,F,51.131
12/17/2020, 8:45:01 PM,F,51.131
12/17/2020, 9:45:01 PM,F,52.032
12/17/2020, 10:45:01 PM,F,49.328
12/17/2020, 11:45:01 PM,F,45.722
12/18/2020, 12:45:01 AM,F,46.624
12/18/2020, 1:45:01 AM,F,47.525
12/18/2020, 2:45:01 AM,F,47.525
12/18/2020, 3:45:01 AM,F,47.525
12/18/2020, 4:45:01 AM,F,47.525
12/18/2020, 5:45:01 AM,F,44.821
12/18/2020, 6:45:01 AM,F,39.411
12/18/2020, 7:45:01 AM,F,41.214
12/18/2020, 8:45:01 AM,F,77.25
12/18/2020, 9:45:01 AM,F,87.148
12/18/2020, 10:45:01 AM,F,82.649
12/18/2020, 11:45:01 AM,F,84.449
12/18/2020, 12:45:01 PM,F,87.148
12/18/2020, 1:45:01 PM,F,85.348
12/18/2020, 2:45:01 PM,F,80.849
12/18/2020, 3:45:01 PM,F,77.25
12/18/2020, 4:45:01 PM,F,57.438
12/18/2020, 5:45:01 PM,F,51.131
12/18/2020, 6:45:01 PM,F,43.919
12/18/2020, 7:45:01 PM,F,42.116
12/18/2020, 8:45:01 PM,F,43.018
12/18/2020, 9:45:01 PM,F,39.411
12/18/2020, 10:45:01 PM,F,42.116
12/18/2020, 11:45:01 PM,F,43.018
12/19/2020, 12:45:01 AM,F,50.229
12/19/2020, 1:45:01 AM,F,49.328
12/19/2020, 2:45:01 AM,F,45.722
12/19/2020, 3:45:01 AM,F,46.624
12/19/2020, 4:45:01 AM,F,43.919
12/19/2020, 5:45:01 AM,F,46.624
12/19/2020, 6:45:01 AM,F,38.509
12/19/2020, 7:45:01 AM,F,46.624
12/19/2020, 8:45:01 AM,F,77.25
12/19/2020, 9:45:01 AM,F,86.248
12/19/2020, 10:45:01 AM,F,89.846
12/19/2020, 11:45:01 AM,F,95.242
12/19/2020, 12:45:01 PM,F,91.645
12/19/2020, 1:45:01 PM,F,92.544
12/19/2020, 2:45:01 PM,F,84.449
12/19/2020, 3:45:01 PM,F,79.95
12/19/2020, 4:45:01 PM,F,59.24
12/19/2020, 5:45:01 PM,F,46.624
12/19/2020, 6:45:01 PM,F,49.328
12/19/2020, 7:45:01 PM,F,43.919
12/19/2020, 8:45:01 PM,F,41.214
12/19/2020, 9:45:01 PM,F,40.313
12/19/2020, 10:45:01 PM,F,36.705
12/19/2020, 11:45:01 PM,F,41.214
12/20/2020, 12:45:01 AM,F,47.525
12/20/2020, 1:45:01 AM,F,47.525
12/20/2020, 2:45:01 AM,F,48.427
12/20/2020, 3:45:01 AM,F,47.525
12/20/2020, 4:45:01 AM,F,45.722
12/20/2020, 5:45:01 AM,F,43.018
12/20/2020, 6:45:01 AM,F,45.722
12/20/2020, 7:45:01 AM,F,40.313
12/20/2020, 8:45:01 AM,F,80.849
12/20/2020, 9:45:01 AM,F,89.846
12/20/2020, 10:45:01 AM,F,102.435
12/20/2020, 11:45:01 AM,F,100.637
12/20/2020, 12:45:01 PM,F,103.334
12/20/2020, 1:45:01 PM,F,101.536
12/20/2020, 2:45:01 PM,F,97.94
12/20/2020, 3:45:01 PM,F,95.242
12/20/2020, 4:45:01 PM,F,61.042
12/20/2020, 5:45:01 PM,F,51.131
12/20/2020, 6:45:01 PM,F,58.339
12/20/2020, 7:45:01 PM,F,57.438
12/20/2020, 8:45:01 PM,F,54.735
12/20/2020, 9:45:01 PM,F,52.933
12/20/2020, 10:45:01 PM,F,52.933
12/20/2020, 11:45:01 PM,F,52.032
12/21/2020, 12:45:01 AM,F,52.933
12/21/2020, 1:45:01 AM,F,49.328
12/21/2020, 2:45:01 AM,F,49.328
12/21/2020, 3:45:01 AM,F,51.131
12/21/2020, 4:45:01 AM,F,51.131
12/21/2020, 5:45:01 AM,F,48.427
12/21/2020, 6:45:01 AM,F,50.229
12/21/2020, 7:45:01 AM,F,52.032
12/21/2020, 8:45:01 AM,F,85.348
12/21/2020, 9:45:01 AM,F,94.343
12/21/2020, 10:45:01 AM,F,101.536
12/21/2020, 11:45:01 AM,F,107.827
12/21/2020, 12:45:01 PM,F,103.334
12/21/2020, 1:45:01 PM,F,99.738
12/21/2020, 2:45:01 PM,F,96.141
12/21/2020, 3:45:01 PM,F,92.544
12/21/2020, 4:45:01 PM,F,65.545
12/21/2020, 5:45:01 PM,F,55.636
12/21/2020, 6:45:01 PM,F,54.735
12/21/2020, 7:45:01 PM,F,52.933
12/21/2020, 8:45:01 PM,F,47.525
12/21/2020, 9:45:01 PM,F,51.131
12/21/2020, 10:45:01 PM,F,52.032
12/21/2020, 11:45:01 PM,F,48.427
12/22/2020, 12:45:01 AM,F,48.427
12/22/2020, 1:45:01 AM,F,43.919
12/22/2020, 2:45:01 AM,F,45.722
12/22/2020, 3:45:01 AM,F,43.919
12/22/2020, 4:45:01 AM,F,38.509
12/22/2020, 5:45:01 AM,F,37.607
12/22/2020, 6:45:01 AM,F,40.313
12/22/2020, 7:45:01 AM,F,41.214
12/22/2020, 8:45:01 AM,F,75.449
12/22/2020, 9:45:01 AM,F,83.549
12/22/2020, 10:45:01 AM,F,88.947
12/22/2020, 11:45:01 AM,F,97.041
12/22/2020, 12:45:01 PM,F,95.242
12/22/2020, 1:45:01 PM,F,92.544
12/22/2020, 2:45:01 PM,F,85.348
12/22/2020, 3:45:01 PM,F,76.35
12/22/2020, 4:45:01 PM,F,61.042
12/22/2020, 5:45:01 PM,F,52.032
12/22/2020, 6:45:01 PM,F,48.427
12/22/2020, 7:45:01 PM,F,42.116
12/22/2020, 8:45:01 PM,F,40.313
12/22/2020, 9:45:01 PM,F,40.313
12/22/2020, 10:45:01 PM,F,43.018
12/22/2020, 11:45:01 PM,F,41.214
12/23/2020, 12:45:01 AM,F,38.509
12/23/2020, 1:45:01 AM,F,34.901
12/23/2020, 2:45:01 AM,F,35.803
12/23/2020, 3:45:01 AM,F,35.803
12/23/2020, 4:45:01 AM,F,35.803
12/23/2020, 5:45:01 AM,F,39.411
12/23/2020, 6:45:01 AM,F,49.328
12/23/2020, 7:45:01 AM,F,55.636
12/23/2020, 8:45:01 AM,F,63.744
12/23/2020, 9:45:01 AM,F,77.25
12/23/2020, 10:45:01 AM,F,78.15
12/23/2020, 11:45:01 AM,F,78.15
12/23/2020, 12:45:01 PM,F,80.849
12/23/2020, 1:45:01 PM,F,79.05
12/23/2020, 2:45:01 PM,F,75.449
12/23/2020, 3:45:01 PM,F,65.545
12/23/2020, 4:45:01 PM,F,58.339
12/23/2020, 5:45:01 PM,F,49.328
12/23/2020, 6:45:01 PM,F,49.328
12/23/2020, 7:45:01 PM,F,49.328
12/23/2020, 8:45:01 PM,F,52.032
12/23/2020, 9:45:01 PM,F,53.834
12/23/2020, 10:45:01 PM,F,46.624
12/23/2020, 11:45:01 PM,F,48.427
12/24/2020, 12:45:01 AM,F,50.229
12/24/2020, 1:45:01 AM,F,53.834
12/24/2020, 2:45:01 AM,F,52.032
12/24/2020, 3:45:01 AM,F,46.624
12/24/2020, 4:45:01 AM,F,45.722
12/24/2020, 5:45:01 AM,F,47.525
12/24/2020, 6:45:01 AM,F,47.525
12/24/2020, 7:45:01 AM,F,49.328
12/24/2020, 8:45:01 AM,F,54.735
12/24/2020, 9:45:01 AM,F,57.438
12/24/2020, 10:45:01 AM,F,61.042
12/24/2020, 11:45:01 AM,F,60.141
12/24/2020, 12:45:01 PM,F,61.042
12/24/2020, 1:45:01 PM,F,63.744
12/24/2020, 2:45:01 PM,F,62.844
12/24/2020, 3:45:01 PM,F,57.438
12/24/2020, 4:45:01 PM,F,54.735
12/24/2020, 5:45:01 PM,F,51.131
12/24/2020, 6:45:01 PM,F,51.131
12/24/2020, 7:45:01 PM,F,49.328
12/24/2020, 8:45:01 PM,F,46.624
12/24/2020, 9:45:01 PM,F,43.919
12/24/2020, 10:45:01 PM,F,43.919
12/24/2020, 11:45:01 PM,F,41.214
12/25/2020, 12:45:01 AM,F,37.607
12/25/2020, 1:45:01 AM,F,33.999
12/25/2020, 2:45:01 AM,F,36.705
12/25/2020, 3:45:01 AM,F,35.803
12/25/2020, 4:45:01 AM,F,33.097
12/25/2020, 5:45:01 AM,F,36.705
12/25/2020, 6:45:01 AM,F,36.705
12/25/2020, 7:45:01 AM,F,37.607
12/25/2020, 8:45:01 AM,F,70.948
12/25/2020, 9:45:01 AM,F,80.849
12/25/2020, 10:45:01 AM,F,88.047
12/25/2020, 11:45:01 AM,F,91.645
12/25/2020, 12:45:01 PM,F,92.544
12/25/2020, 1:45:01 PM,F,93.444
12/25/2020, 2:45:01 PM,F,79.05
12/25/2020, 3:45:01 PM,F,82.649
12/25/2020, 4:45:01 PM,F,63.744
12/25/2020, 5:45:01 PM,F,58.339
12/25/2020, 6:45:01 PM,F,48.427
12/25/2020, 7:45:01 PM,F,44.821
12/25/2020, 8:45:01 PM,F,41.214
12/25/2020, 9:45:01 PM,F,38.509
12/25/2020, 10:45:01 PM,F,38.509
12/25/2020, 11:45:01 PM,F,41.214
12/26/2020, 12:45:01 AM,F,43.018
12/26/2020, 1:45:01 AM,F,38.509
12/26/2020, 2:45:01 AM,F,40.313
12/26/2020, 3:45:01 AM,F,36.705
12/26/2020, 4:45:01 AM,F,37.607
12/26/2020, 5:45:01 AM,F,36.705
12/26/2020, 6:45:01 AM,F,41.214
12/26/2020, 7:45:01 AM,F,41.214
12/26/2020, 8:45:01 AM,F,71.849
12/26/2020, 9:45:01 AM,F,77.25
12/26/2020, 10:45:01 AM,F,82.649
12/26/2020, 11:45:01 AM,F,90.746
12/26/2020, 12:45:01 PM,F,88.947
12/26/2020, 1:45:01 PM,F,88.947
12/26/2020, 2:45:01 PM,F,78.15
12/26/2020, 3:45:01 PM,F,74.549
12/26/2020, 4:45:01 PM,F,61.042
12/26/2020, 5:45:01 PM,F,57.438
12/26/2020, 6:45:01 PM,F,55.636
12/26/2020, 7:45:01 PM,F,55.636
12/26/2020, 8:45:01 PM,F,53.834
12/26/2020, 9:45:01 PM,F,54.735
12/26/2020, 10:45:01 PM,F,53.834
12/26/2020, 11:45:01 PM,F,52.032
12/27/2020, 12:45:01 AM,F,53.834
12/27/2020, 1:45:01 AM,F,47.525
12/27/2020, 2:45:01 AM,F,50.229
12/27/2020, 3:45:01 AM,F,49.328
12/27/2020, 4:45:01 AM,F,49.328
12/27/2020, 5:45:01 AM,F,52.032
12/27/2020, 6:45:01 AM,F,51.131
12/27/2020, 7:45:01 AM,F,51.131
12/27/2020, 8:45:01 AM,F,57.438
12/27/2020, 9:45:01 AM,F,60.141
12/27/2020, 10:45:01 AM,F,65.545
12/27/2020, 11:45:01 AM,F,80.849
12/27/2020, 12:45:01 PM,F,83.549
12/27/2020, 1:45:01 PM,F,83.549
12/27/2020, 2:45:01 PM,F,70.048
12/27/2020, 3:45:01 PM,F,66.446
12/27/2020, 4:45:01 PM,F,55.636
12/27/2020, 5:45:01 PM,F,49.328
12/27/2020, 6:45:01 PM,F,46.624
12/27/2020, 7:45:01 PM,F,50.229
12/27/2020, 8:45:01 PM,F,51.131
12/27/2020, 9:45:01 PM,F,51.131
12/27/2020, 10:45:01 PM,F,50.229
12/27/2020, 11:45:01 PM,F,47.525
12/28/2020, 12:45:01 AM,F,44.821
12/28/2020, 1:45:01 AM,F,43.919
12/28/2020, 2:45:01 AM,F,43.018
12/28/2020, 3:45:01 AM,F,43.919
12/28/2020, 4:45:01 AM,F,43.919
12/28/2020, 5:45:01 AM,F,43.018
12/28/2020, 6:45:01 AM,F,41.214
12/28/2020, 7:45:01 AM,F,43.018
12/28/2020, 8:45:01 AM,F,47.525
12/28/2020, 9:45:01 AM,F,43.919
12/28/2020, 10:45:01 AM,F,47.525
12/28/2020, 11:45:01 AM,F,46.624
12/28/2020, 12:45:01 PM,F,42.116
12/28/2020, 1:45:01 PM,F,41.214
12/28/2020, 2:45:01 PM,F,39.411
12/28/2020, 3:45:01 PM,F,40.313
12/28/2020, 4:45:01 PM,F,40.313
12/28/2020, 5:45:01 PM,F,40.313
12/28/2020, 6:45:01 PM,F,40.313
12/28/2020, 7:45:01 PM,F,37.607
12/28/2020, 8:45:01 PM,F,35.803
12/28/2020, 9:45:01 PM,F,35.803
12/28/2020, 10:45:01 PM,F,33.999
12/28/2020, 11:45:01 PM,F,33.097
12/29/2020, 12:45:01 AM,F,33.097
12/29/2020, 1:45:01 AM,F,33.999
12/29/2020, 2:45:01 AM,F,33.999
12/29/2020, 3:45:01 AM,F,32.195
12/29/2020, 4:45:01 AM,F,32.195
12/29/2020, 5:45:01 AM,F,32.195
12/29/2020, 6:45:01 AM,F,32.195
12/29/2020, 7:45:01 AM,F,33.999
12/29/2020, 8:45:01 AM,F,58.339
12/29/2020, 9:45:01 AM,F,61.943
12/29/2020, 10:45:01 AM,F,74.549
12/29/2020, 11:45:01 AM,F,70.948
12/29/2020, 12:45:01 PM,F,75.449
12/29/2020, 1:45:01 PM,F,72.749
12/29/2020, 2:45:01 PM,F,73.649
12/29/2020, 3:45:01 PM,F,68.247
12/29/2020, 4:45:01 PM,F,51.131
12/29/2020, 5:45:01 PM,F,44.821
12/29/2020, 6:45:01 PM,F,39.411
12/29/2020, 7:45:01 PM,F,43.919
12/29/2020, 8:45:01 PM,F,37.607
12/29/2020, 9:45:01 PM,F,35.803
12/29/2020, 10:45:01 PM,F,39.411
12/29/2020, 11:45:01 PM,F,43.018
12/30/2020, 12:45:01 AM,F,41.214
12/30/2020, 1:45:01 AM,F,38.509
12/30/2020, 2:45:01 AM,F,39.411
12/30/2020, 3:45:01 AM,F,34.901
12/30/2020, 4:45:01 AM,F,33.097
12/30/2020, 5:45:01 AM,F,35.803
12/30/2020, 6:45:01 AM,F,34.901
12/30/2020, 7:45:01 AM,F,35.803
12/30/2020, 8:45:01 AM,F,66.446
12/30/2020, 9:45:01 AM,F,78.15
12/30/2020, 10:45:01 AM,F,85.348
12/30/2020, 11:45:01 AM,F,87.148
12/30/2020, 12:45:01 PM,F,88.047
12/30/2020, 1:45:01 PM,F,89.846
12/30/2020, 2:45:01 PM,F,82.649
12/30/2020, 3:45:01 PM,F,62.844
12/30/2020, 4:45:01 PM,F,56.538
12/30/2020, 5:45:01 PM,F,46.624
12/30/2020, 6:45:01 PM,F,41.214
12/30/2020, 7:45:01 PM,F,40.313
12/30/2020, 8:45:01 PM,F,40.313
12/30/2020, 9:45:01 PM,F,39.411
12/30/2020, 10:45:01 PM,F,39.411
12/30/2020, 11:45:01 PM,F,41.214
12/31/2020, 12:45:01 AM,F,37.607
12/31/2020, 1:45:01 AM,F,33.999
12/31/2020, 2:45:01 AM,F,32.195
12/31/2020, 3:45:01 AM,F,33.999
12/31/2020, 4:45:01 AM,F,31.293
12/31/2020, 5:45:01 AM,F,31.293
12/31/2020, 6:45:01 AM,F,32.195
12/31/2020, 7:45:01 AM,F,41.214
12/31/2020, 8:45:01 AM,F,46.624
12/31/2020, 9:45:01 AM,F,71.849
12/31/2020, 10:45:01 AM,F,71.849
12/31/2020, 11:45:01 AM,F,73.649
12/31/2020, 12:45:01 PM,F,73.649
12/31/2020, 1:45:01 PM,F,76.35
12/31/2020, 2:45:01 PM,F,76.35
12/31/2020, 3:45:01 PM,F,70.948
12/31/2020, 4:45:01 PM,F,52.032
12/31/2020, 5:45:01 PM,F,49.328
12/31/2020, 6:45:01 PM,F,47.525
12/31/2020, 7:45:01 PM,F,46.624
12/31/2020, 8:45:01 PM,F,43.919
12/31/2020, 9:45:01 PM,F,43.919
12/31/2020, 10:45:01 PM,F,44.821
12/31/2020, 11:45:01 PM,F,44.821
1/1/2021, 12:45:01 AM,F,41.214
1/1/2021, 1:45:01 AM,F,39.411
1/1/2021, 2:45:01 AM,F,51.131
1/1/2021, 3:45:01 AM,F,48.427
1/1/2021, 4:45:01 AM,F,43.018
1/1/2021, 5:45:01 AM,F,43.018
1/1/2021, 6:45:01 AM,F,40.313
1/1/2021, 7:45:01 AM,F,37.607
1/1/2021, 8:45:01 AM,F,71.849
1/1/2021, 9:45:01 AM,F,80.849
1/1/2021, 10:45:01 AM,F,85.348
1/1/2021, 11:45:01 AM,F,83.549
1/1/2021, 12:45:01 PM,F,83.549
1/1/2021, 1:45:01 PM,F,80.849
1/1/2021, 2:45:01 PM,F,84.449
1/1/2021, 3:45:01 PM,F,79.05
1/1/2021, 4:45:01 PM,F,56.538
1/1/2021, 5:45:01 PM,F,46.624
1/1/2021, 6:45:01 PM,F,48.427
1/1/2021, 7:45:01 PM,F,47.525
1/1/2021, 8:45:01 PM,F,44.821
1/1/2021, 9:45:01 PM,F,41.214
1/1/2021, 10:45:01 PM,F,40.313
1/1/2021, 11:45:01 PM,F,39.411
1/2/2021, 12:45:01 AM,F,34.901
1/2/2021, 1:45:01 AM,F,37.607
1/2/2021, 2:45:01 AM,F,34.901
1/2/2021, 3:45:01 AM,F,36.705
1/2/2021, 4:45:01 AM,F,39.411
1/2/2021, 5:45:01 AM,F,35.803
1/2/2021, 6:45:01 AM,F,37.607
1/2/2021, 7:45:01 AM,F,37.607
1/2/2021, 8:45:01 AM,F,65.545
1/2/2021, 9:45:01 AM,F,73.649
1/2/2021, 10:45:01 AM,F,75.449
1/2/2021, 11:45:01 AM,F,82.649
1/2/2021, 12:45:01 PM,F,81.749
1/2/2021, 1:45:01 PM,F,72.749
1/2/2021, 2:45:01 PM,F,69.147
1/2/2021, 3:45:01 PM,F,66.446
1/2/2021, 4:45:01 PM,F,58.339
1/2/2021, 5:45:01 PM,F,53.834
1/2/2021, 6:45:01 PM,F,52.032
1/2/2021, 7:45:01 PM,F,48.427
1/2/2021, 8:45:01 PM,F,47.525
1/2/2021, 9:45:01 PM,F,43.919
1/2/2021, 10:45:01 PM,F,39.411
1/2/2021, 11:45:01 PM,F,40.313
1/3/2021, 12:45:01 AM,F,39.411
1/3/2021, 1:45:01 AM,F,39.411
1/3/2021, 2:45:01 AM,F,37.607
1/3/2021, 3:45:01 AM,F,38.509
1/3/2021, 4:45:01 AM,F,37.607
1/3/2021, 5:45:01 AM,F,37.607
1/3/2021, 6:45:01 AM,F,37.607
1/3/2021, 7:45:01 AM,F,35.803
1/3/2021, 8:45:01 AM,F,65.545
1/3/2021, 9:45:01 AM,F,76.35
1/3/2021, 10:45:01 AM,F,80.849
1/3/2021, 11:45:01 AM,F,85.348
1/3/2021, 12:45:01 PM,F,81.749
1/3/2021, 1:45:01 PM,F,74.549
1/3/2021, 2:45:01 PM,F,73.649
1/3/2021, 3:45:01 PM,F,63.744
1/3/2021, 4:45:01 PM,F,57.438
1/3/2021, 5:45:01 PM,F,52.933
1/3/2021, 6:45:01 PM,F,49.328
1/3/2021, 7:45:01 PM,F,47.525
1/3/2021, 8:45:01 PM,F,46.624
1/3/2021, 9:45:01 PM,F,48.427
1/3/2021, 10:45:01 PM,F,44.821
1/3/2021, 11:45:01 PM,F,41.214
1/4/2021, 12:45:01 AM,F,45.722
1/4/2021, 1:45:01 AM,F,38.509
1/4/2021, 2:45:01 AM,F,37.607
1/4/2021, 3:45:01 AM,F,36.705
1/4/2021, 4:45:01 AM,F,36.705
1/4/2021, 5:45:01 AM,F,34.901
1/4/2021, 6:45:01 AM,F,35.803
1/4/2021, 7:45:01 AM,F,34.901
