"plot_number","Plant","start_date","start_time","end_date","end_time","dead","height","gopher"
1025,"HEWH",2020-06-26,129,2020-11-19,275,0,21.4,0
1026,"HEWH",2020-06-26,129,2020-11-19,275,1,10.4,0
1027,"CEOL",2020-06-26,141,2020-11-19,287,1,37.1,0
1028,"HEWH",2020-06-26,142,2020-11-19,288,1,26.2,0
1030,"HEWH",2020-06-26,142,2020-11-19,288,1,37.6,0
1031,"RHOV",2020-06-26,144,2020-11-19,290,1,26.1,0
1032,"ADFA",2020-06-26,120,2020-11-19,266,1,45.9,0
1033,"CEOL",2020-06-25,121,2020-11-19,268,1,27.6,0
1034,"ADFA",2020-06-25,143,2020-11-19,290,1,45.3,0
1037,"HEWH",2020-06-25,126,2020-11-19,273,1,37.1,0
1040,"HEWH",2020-06-25,126,2020-11-19,273,0,28.9,0
1041,"HEWH",2020-06-25,128,2020-11-19,275,1,29.4,0
1043,"RHOV",2020-06-25,143,2020-11-19,290,1,24.8,0
1044,"MALA",2020-06-25,128,2020-11-19,275,1,10.5,0
1045,"ENCA",2020-06-25,140,2020-11-19,287,0,58.3,0
1046,"ENCA",2020-06-25,140,2020-11-19,287,1,32,0
1047,"HEWH",2020-06-25,128,2020-11-19,275,1,8.6,0
1049,"CEOL",2020-06-26,140,2020-11-19,286,1,12.6,0
1050,"SAAP",2020-06-25,128,2020-11-19,275,1,41.8,0
1051,"HEWH",2020-06-26,122,2020-11-19,268,1,33.1,0
1052,"RHOV",2020-06-26,143,2020-11-19,289,1,20.2,0
1053,"MALA",2020-06-25,128,2020-11-19,275,1,26.8,0
1054,"HEWH",2020-06-25,128,2020-11-19,275,0,21.3,0
1055,"ENCA",2020-06-25,121,2020-11-19,268,1,32.3,0
1056,"HEWH",2020-06-25,121,2020-11-19,268,1,27.2,0
1057,"SAME",2020-06-25,121,2020-11-19,268,1,11.2,0
1058,"ENCA",2020-06-26,141,2020-11-19,287,1,31.8,0
1059,"MALA",2020-06-25,128,2020-11-19,275,1,18.8,0
1060,"ADFA",2020-06-25,139,2020-11-19,286,1,20.8,0
1061,"CEOL",2020-06-25,121,2020-11-19,268,1,31.9,0
1062,"CEOL",2020-06-25,121,2020-11-19,268,1,30.6,0
1063,"HEWH",2020-06-25,121,2020-11-19,268,1,31.7,0
1064,"ADFA",2020-06-25,139,2020-11-19,286,0,67.3,0
1065,"MALA",2020-06-26,126,2020-11-19,272,1,48.9,0
1067,"HEWH",2020-06-26,122,2020-11-19,268,1,15.3,0
1068,"HEWH",2020-06-26,122,2020-11-19,268,0,29.7,0
1069,"ENCA",2020-06-26,141,2020-11-19,287,1,46.9,0
1070,"SANI",2020-06-26,129,2020-11-19,275,1,26.9,0
1073,"HEWH",2020-06-25,125,2020-11-19,272,1,21.9,0
1074,"ENCA",2020-06-25,121,2020-11-19,268,1,53.1,0
1076,"MALA",2020-06-25,125,2020-11-19,272,1,18,0
1079,"SAAP",2020-06-25,119,2020-11-19,266,0,17.9,0
1080,"ENCA",2020-06-25,121,2020-11-19,268,1,57.2,0
1081,"CEOL",2020-06-25,121,2020-11-19,268,1,14.1,0
1082,"ENCA",2020-06-26,122,2020-11-19,268,1,34.9,0
1083,"HEWH",2020-06-26,122,2020-11-19,268,1,18.1,0
1084,"ENCA",2020-06-26,122,2020-11-19,268,0,64.7,0
1085,"RHOV",2020-06-26,126,2020-11-19,272,1,13.6,0
1086,"RHOV",2020-06-26,126,2020-11-19,272,1,23.8,0
1089,"SANI",2020-06-25,128,2020-11-19,275,1,44,0
1090,"HEWH",2020-06-25,121,2020-11-19,268,1,22.1,0
1093,"ENCA",2020-06-25,121,2020-11-19,268,0,53.8,0
1094,"CEOL",2020-06-25,121,2020-11-19,268,1,32.5,0
1095,"ENCA",2020-06-25,119,2020-11-19,266,1,25.9,0
1096,"HEWH",2020-06-25,121,2020-11-19,268,0,23.2,0
1097,"CEOL",2020-06-26,122,2020-11-19,268,1,31.8,0
1098,"HEWH",2020-06-26,122,2020-11-19,268,1,33.8,0
1099,"CEOL",2020-06-26,122,2020-11-19,268,1,16.9,0
1100,"SANI",2020-06-26,122,2020-11-19,268,1,37.5,0
1101,"RHOV",2020-06-25,143,2020-10-27,267,0,41.4,0
1102,"RHOV",2020-06-25,143,2020-11-19,290,1,8.2,0
1103,"SAAP",2020-06-25,133,2020-11-19,280,1,40.2,0
1104,"RHOV",2020-06-25,143,2020-11-19,290,1,6.5,0
1105,"HEWH",2020-06-25,141,2020-11-19,288,1,15.2,0
1113,"SAME",2020-06-25,119,2020-11-19,266,1,6,0
1114,"ENCA",2020-06-25,141,2020-11-19,288,1,41.1,0
1115,"RHOV",2020-06-25,141,2020-11-19,288,1,16.1,0
1116,"HEWH",2020-06-25,119,2020-11-19,266,0,21.2,0
1118,"RHOV",2020-06-25,141,2020-11-19,288,1,21.2,0
1120,"ADFA",2020-06-25,139,2020-11-19,286,1,30.4,0
1121,"CEOL",2020-06-25,141,2020-11-19,288,1,23.7,0
1122,"ENCA",2020-06-25,141,2020-11-19,288,1,51.4,0
1124,"RHOV",2020-06-25,141,2020-11-19,288,1,18.7,0
1126,"CEOL",2020-06-25,141,2020-11-19,288,1,12.5,0
1127,"ADFA",2020-06-25,128,2020-11-19,275,1,47,0
1128,"HEWH",2020-06-25,141,2020-11-19,288,1,30.8,0
1136,"ENCA",2020-06-25,141,2020-11-19,288,1,67.3,0
1139,"SAME",2020-06-26,120,2020-11-19,266,0,29,0
1140,"SAME",2020-06-26,120,2020-11-19,266,0,38.5,0
1141,"HEWH",2020-06-26,120,2020-11-19,266,0,24.4,0
1142,"CEOL",2020-06-26,120,2020-11-19,266,1,8.6,0
1144,"HEWH",2020-06-26,120,2020-11-19,266,0,28,0
1147,"HEWH",2020-06-26,120,2020-11-19,266,1,29.9,0
1149,"SANI",2020-06-26,120,2020-11-19,266,0,26,0
1153,"MALA",2020-06-26,120,2020-11-19,266,0,39.1,0
1154,"SANI",2020-06-26,120,2020-11-19,266,1,5.3,0
1155,"SAAP",2020-06-26,120,2020-11-19,266,1,32.1,0
1156,"SAME",2020-06-26,120,2020-11-19,266,1,10.6,0
1159,"ADFA",2020-06-26,141,2020-11-19,287,1,28.1,0
1167,"HEWH",2020-06-26,146,2020-11-19,292,0,13.1,0
1170,"CEOL",2020-06-26,141,2020-12-03,301,1,45.3,0
1171,"SANI",2020-06-26,146,2020-12-03,306,1,20.8,0
1174,"ENCA",2020-06-26,146,2020-11-19,292,1,35.5,0
1175,"ADFA",2020-06-26,140,2020-11-19,286,1,66.1,0
1177,"RHOV",2020-06-26,141,2020-11-19,287,1,16.5,0
1179,"ENCA",2020-06-26,129,2020-11-19,275,1,12.4,0
1180,"MALA",2020-06-26,127,2020-11-19,273,0,29.4,0
1182,"HEWH",2020-06-26,146,2020-11-19,292,0,21.2,0
1183,"ADFA",2020-06-26,140,2020-11-19,286,1,42.1,0
1185,"CEOL",2020-06-26,141,2020-11-19,287,1,41,0
1188,"CEOL",2020-06-26,146,2020-12-03,306,1,20,0
1191,"ADFA",2020-06-26,140,2020-11-19,286,1,53.2,0
1198,"RHOV",2020-06-26,141,2020-11-19,287,0,28.6,0
1200,"ENCA",2020-06-26,146,2020-11-19,292,0,47.3,0
1203,"HEWH",2020-06-25,143,2020-12-03,304,1,27.3,0
1204,"RHOV",2020-06-25,143,2020-11-19,290,1,36.9,0
1205,"SANI",2020-06-25,132,2020-11-19,279,1,11.5,0
1211,"SANI",2020-06-25,132,2020-11-19,279,1,30.6,0
1212,"CEOL",2020-06-25,132,2020-12-03,293,1,31.4,0
1213,"ENCA",2020-06-25,126,2020-11-19,273,1,36.7,0
1215,"RHOV",2020-06-25,143,2020-11-19,290,1,20.9,0
1218,"MALA",2020-06-25,114,2020-11-19,261,1,35.2,0
1222,"ADFA",2020-06-25,125,2020-11-19,272,1,46.8,0
1224,"ADFA",2020-06-25,125,2020-11-19,272,1,20.7,0
1226,"ENCA",2020-06-26,146,2020-11-19,292,1,42.9,0
1227,"ADFA",2020-06-25,142,2020-11-19,289,1,36.1,0
1232,"HEWH",2020-06-26,146,2020-11-19,292,0,22,0
1234,"CEOL",2020-06-26,146,2020-11-19,292,1,30,0
1235,"MALA",2020-06-26,115,2020-11-19,261,1,27.4,0
1238,"ADFA",2020-06-26,143,2020-11-19,289,1,55.4,0
1241,"HEWH",2020-06-26,146,2020-11-19,292,0,21.2,0
1242,"SANI",2020-06-26,129,2020-11-19,275,1,59.2,0
1244,"RHOV",2020-06-25,142,2020-11-17,287,1,25.8,0
1246,"SANI",2020-06-25,128,2020-11-17,273,1,15.5,0
1247,"ADFA",2020-06-25,125,2020-11-17,270,1,52,0
1248,"SANI",2020-06-25,128,2020-11-17,273,1,22.1,0
1251,"ENCA",2020-06-25,114,2020-11-17,259,1,20.2,0
1252,"HEWH",2020-06-25,114,2020-11-17,259,0,22.5,0
1253,"RHOV",2020-06-25,142,2020-12-03,303,1,14.4,0
1255,"RHOV",2020-06-25,142,2020-11-17,287,1,22,0
1256,"HEWH",2020-06-25,115,2020-11-17,260,0,20.9,0
1257,"RHOV",2020-06-25,126,2020-11-17,271,0,14,0
1258,"RHOV",2020-06-25,142,2020-11-19,289,1,20.1,0
1262,"MALA",2020-06-25,125,2020-11-17,270,1,32.3,0
1264,"RHOV",2020-06-25,139,2020-11-17,284,1,5,0
1266,"RHOV",2020-06-25,143,2020-11-19,290,1,15.9,0
1273,"ENCA",2020-06-25,141,2020-11-19,288,1,49,0
1277,"MALA",2020-06-25,125,2020-11-17,270,1,39.2,0
1278,"SANI",2020-06-25,128,2020-11-17,273,1,18.9,0
1279,"HEWH",2020-06-25,114,2020-11-17,259,1,19.5,0
1280,"SANI",2020-06-25,125,2020-11-17,270,0,23.8,0
1281,"CEOL",2020-06-25,115,2020-11-19,262,1,20.1,0
1284,"HEWH",2020-06-25,114,2020-11-17,259,1,30,0
1285,"CEOL",2020-06-25,140,2020-11-05,273,1,42.1,0
1286,"HEWH",2020-06-25,119,2020-12-03,280,0,28.8,0
1289,"ADFA",2020-06-25,125,2020-12-03,286,1,63.9,0
1291,"SAME",2020-06-25,114,2020-11-17,259,0,33,0
1293,"HEWH",2020-06-25,115,2020-11-17,260,0,11,0
1294,"RHOV",2020-06-25,139,2020-12-03,300,1,4.4,0
1296,"MALA",2020-06-25,125,2020-11-17,270,1,32.8,0
1297,"HEWH",2020-06-25,114,2020-11-17,259,0,29.5,0
1298,"ADFA",2020-06-25,125,2020-11-17,270,1,41.5,0
1299,"CEOL",2020-06-25,125,2020-11-17,270,1,10.2,0
1301,"ADFA",2020-06-26,144,2020-11-19,290,0,26.1,0
1302,"HEWH",2020-06-26,129,2020-11-19,275,1,25.1,0
1303,"ENCA",2020-06-26,141,2020-11-19,287,1,24.1,0
1304,"ENCA",2020-06-26,141,2020-11-19,287,0,54.6,0
1305,"ADFA",2020-06-26,140,2020-11-19,286,1,60.7,0
1306,"MALA",2020-06-26,120,2020-11-19,266,1,34.1,0
1307,"SAAP",2020-06-26,146,2020-11-19,292,0,27.5,0
1308,"ENCA",2020-06-26,120,2020-11-19,266,0,70.8,0
1310,"RHOV",2020-06-26,141,2020-11-19,287,1,21.9,0
1312,"RHOV",2020-06-26,141,2020-11-19,287,1,18,0
1313,"RHOV",2020-06-26,141,2020-11-19,287,1,25,0
1315,"ENCA",2020-06-26,141,2020-11-19,287,1,59.3,0
1316,"SAME",2020-06-26,146,2020-11-19,292,1,32,0
1317,"HEWH",2020-06-26,146,2020-11-19,292,0,24.1,0
1318,"SANI",2020-06-26,146,2020-11-19,292,1,17.8,0
1320,"SAME",2020-06-26,146,2020-11-19,292,1,47.6,0
1321,"CEOL",2020-06-26,141,2020-11-19,287,1,5.1,0
1322,"RHOV",2020-06-26,141,2020-11-19,287,1,32.5,0
1323,"HEWH",2020-06-26,146,2020-11-19,292,1,9.5,0
1324,"SAME",2020-06-26,146,2020-11-19,292,0,8.1,0
1325,"SAME",2020-06-26,146,2020-11-19,292,1,33.8,0
1326,"MALA",2020-06-26,146,2020-11-19,292,1,13.1,0
1328,"SAME",2020-06-26,146,2020-11-19,292,1,31.3,0
1329,"HEWH",2020-06-26,146,2020-11-19,292,1,23.4,0
1330,"ENCA",2020-06-26,141,2020-11-19,287,0,41,0
1331,"SAME",2020-06-26,146,2020-11-19,292,1,20.6,0
1333,"HEWH",2020-06-26,146,2020-11-19,292,0,28.2,0
1334,"HEWH",2020-06-26,146,2020-11-19,292,0,24.1,0
1338,"CEOL",2020-06-26,141,2020-11-19,287,1,31.3,0
1339,"HEWH",2020-06-26,129,2020-11-19,275,1,29.1,0
1342,"ENCA",2020-06-26,146,2020-11-19,292,1,23.4,0
1343,"SAAP",2020-06-26,129,2020-11-19,275,1,32.6,0
1345,"RHOV",2020-06-26,141,2020-11-19,287,1,26.4,0
1346,"HEWH",2020-06-26,146,2020-11-19,292,0,18.5,0
1347,"ADFA",2020-06-26,141,2020-11-19,287,0,60.1,0
1349,"SAME",2020-06-26,115,2020-11-19,261,1,36.8,0
1350,"RHOV",2020-06-26,141,2020-11-19,287,1,22.9,0
1351,"ADFA",2020-06-26,141,2020-11-19,287,1,62.1,0
1354,"HEWH",2020-06-26,129,2020-11-19,275,0,27,0
1355,"SANI",2020-06-26,129,2020-11-19,275,1,20.6,0
1356,"RHOV",2020-06-26,141,2020-11-19,287,1,26.9,0
1362,"ADFA",2020-06-26,146,2020-11-19,292,1,44,0
1364,"RHOV",2020-06-26,141,2020-11-19,287,1,13.8,0
1366,"SAAP",2020-06-26,146,2020-11-19,292,1,20,0
1367,"RHOV",2020-06-26,141,2020-11-19,287,1,21,0
1368,"RHOV",2020-06-26,141,2020-11-19,287,1,27.9,0
1369,"ENCA",2020-06-26,141,2020-11-19,287,1,31.8,0
1372,"HEWH",2020-06-26,129,2020-11-19,275,1,21.2,0
1373,"MALA",2020-06-26,126,2020-11-19,272,1,19,0
1376,"HEAR",2020-06-26,146,2020-12-03,306,1,24.2,0
1377,"SANI",2020-06-26,129,2020-11-19,275,1,32,0
1383,"RHOV",2020-06-25,125,2020-11-17,270,1,22,0
1384,"CEOL",2020-06-25,126,2020-11-17,271,1,13.4,0
1387,"CEOL",2020-06-26,115,2020-12-03,275,1,37,0
1390,"RHOV",2020-06-25,90,2020-11-19,237,1,13.4,0
1392,"CEOL",2020-06-26,116,2020-11-19,262,1,30.3,0
1393,"SANI",2020-06-25,126,2020-11-19,273,1,24.3,0
1394,"ADFA",2020-06-26,126,2020-11-19,272,0,54.5,0
1395,"ADFA",2020-06-26,126,2020-12-03,286,1,56.2,0
1398,"HEWH",2020-06-26,146,2020-11-19,292,0,24.2,0
1399,"RHOV",2020-06-26,141,2020-11-19,287,1,28.5,0
1400,"SAAP",2020-06-26,119,2020-11-19,265,1,8.7,0
1401,"CEOL",2020-06-25,126,2020-11-17,271,1,28.2,0
1402,"RHOV",2020-06-25,90,2020-11-17,235,1,12.4,0
1403,"MALA",2020-06-26,126,2020-11-19,272,1,37.5,0
1406,"CEOL",2020-06-26,119,2020-11-19,265,1,27.4,0
1407,"HEAR",2020-06-05,93,2020-10-27,237,1,14,0
1410,"HEAR",2020-06-05,93,2020-10-27,237,1,15.7,0
1411,"HEAR",2020-06-05,93,2020-10-27,237,1,13,0
1412,"RHOV",2020-06-26,141,2020-11-19,287,1,37.5,0
1413,"RHOV",2020-06-26,91,2020-11-19,237,1,16.8,0
1414,"RHOV",2020-06-26,141,2020-11-19,287,1,17.8,0
1417,"HEAR",2020-06-05,93,2020-10-27,237,0,13.5,0
1418,"ADFA",2020-06-26,126,2020-11-19,272,1,52.3,0
1421,"HEAR",2020-06-05,93,2020-12-03,274,1,16.4,0
1423,"HEAR",2020-06-05,93,2020-10-27,237,0,13.7,0
1425,"HEAR",2020-06-05,93,2020-10-27,237,1,7.8,0
1432,"HEAR",2020-06-24,112,2020-10-27,237,1,10,0
1436,"HEAR",2020-06-24,112,2020-12-03,274,1,9.5,0
1437,"HEAR",2020-06-24,112,2020-12-03,274,1,9.8,0
1441,"HEAR",2020-06-25,112,2020-12-03,273,1,10.4,0
1453,"HEAR",2020-06-24,112,2020-12-03,274,1,12.1,0
1456,"HEAR",2020-06-24,112,2020-12-03,274,1,13.7,0
1458,"HEAR",2020-06-25,112,2020-10-27,236,1,13.7,0
1459,"HEAR",2020-06-24,111,2020-11-05,245,1,11.7,0
1460,"HEAR",2020-06-24,111,2020-12-03,273,1,8.8,0
1461,"HEAR",2020-06-25,112,2020-10-27,236,1,3.8,0
1463,"ADFA",2020-06-24,111,2020-12-03,273,1,57.8,0
1464,"ADFA",2020-06-25,112,2020-11-19,259,1,37.5,0
1465,"ADFA",2020-06-24,111,2020-12-03,273,1,57.3,0
1466,"ADFA",2020-06-24,111,2020-12-03,273,1,70,0
1467,"ADFA",2020-06-24,111,2020-10-27,236,0,30.3,0
1468,"ADFA",2020-06-05,92,2020-12-03,273,1,34.6,0
1469,"ADFA",2020-06-24,111,2020-12-03,273,1,59.6,0
1470,"ADFA",2020-06-24,111,2020-12-03,273,1,67.7,0
1471,"ADFA",2020-06-24,111,2020-12-03,273,1,42.1,0
1472,"ADFA",2020-06-05,92,2020-10-27,236,0,43.1,0
1473,"ADFA",2020-06-05,92,2020-12-03,273,1,50.9,0
1474,"ADFA",2020-06-05,92,2020-12-03,273,1,34.6,0
1476,"ADFA",2020-06-05,92,2020-10-27,236,0,65.6,0
1477,"ADFA",2020-06-05,92,2020-10-27,236,0,38.6,0
1479,"SANI",2020-06-05,91,2020-10-27,235,1,16.4,0
1482,"HEAR",2020-06-05,92,2020-12-03,273,1,3.75,0
1486,"HEAR",2020-06-24,111,2020-11-05,245,1,6.2,0
1501,"SAME",2020-06-05,91,2020-10-27,235,0,11,0
1503,"SAME",2020-06-26,112,2020-12-03,272,1,17.4,0
1510,"HEAR",2020-06-24,107,2020-11-17,253,1,19.2,0
1511,"HEAR",2020-06-24,111,2020-12-03,273,1,16.1,0
1517,"SAME",2020-06-25,112,2020-11-19,259,0,27.5,0
1518,"HEAR",2020-06-24,111,2020-11-17,257,1,28.2,0
1523,"HEAR",2020-06-26,113,2020-12-03,273,1,23.5,0
1524,"HEAR",2020-06-26,113,2020-12-03,273,1,17.1,0
1526,"HEAR",2020-06-26,113,2020-12-03,273,1,7.1,0
1534,"SANI",2020-06-24,110,2020-11-05,244,1,24,0
1538,"HEAR",2020-06-26,113,2020-12-03,273,1,7.1,0
1540,"SANI",2020-06-25,111,2020-11-05,244,1,9.7,0
1542,"SAME",2020-06-24,110,2020-11-05,244,0,42.2,0
1543,"SAME",2020-06-24,110,2020-11-05,244,1,47.1,0
1545,"SAME",2020-06-24,110,2020-11-05,244,0,3.2,0
1546,"SAME",2020-06-25,111,2020-12-03,272,1,11.7,0
1549,"SAME",2020-06-25,111,2020-12-03,272,1,31.2,0
1551,"SANI",2020-06-24,110,2020-12-03,272,1,17.2,0
1552,"SANI",2020-06-25,111,2020-12-03,272,1,24.6,0
1555,"SAME",2020-06-26,112,2020-12-03,272,1,17.6,0
1557,"SANI",2020-06-26,112,2020-11-19,258,0,23.9,0
1558,"SAME",2020-06-26,112,2020-12-03,272,1,31,0
1559,"SANI",2020-06-26,112,2020-12-03,272,1,17.2,0
1562,"SAME",2020-06-26,112,2020-12-03,272,1,12.8,0
1569,"SANI",2020-06-26,112,2020-11-19,258,1,21.5,0
1571,"SANI",2020-06-26,112,2020-11-19,258,1,38.4,0
1574,"SANI",2020-06-25,111,2020-10-27,235,1,7.6,0
1575,"SAME",2020-06-05,91,2020-10-27,235,0,40.1,0
1579,"SANI",2020-06-24,110,2020-10-27,235,1,15.3,0
1580,"SAME",2020-06-24,110,2020-10-27,235,1,14,0
1581,"SANI",2020-06-25,111,2020-10-27,235,1,6.8,0
1582,"SAME",2020-06-25,111,2020-11-05,244,1,46,0
1589,"SANI",2020-06-25,111,2020-12-03,272,1,19.2,0
1590,"HEAR",2020-06-05,88,2020-11-17,253,1,5.4,0
1594,"SANI",2020-06-24,107,2020-11-17,253,1,13.9,0
1596,"SAME",2020-06-24,107,2020-11-17,253,0,15.2,0
1599,"SANI",2020-06-05,91,2020-10-27,235,1,8.4,0
1600,"SANI",2020-06-24,110,2020-10-27,235,1,12.4,0
1601,"SAME",2020-06-05,88,2020-11-05,241,1,18.7,0
1604,"SAME",2020-06-24,107,2020-11-05,241,1,20.1,0
1610,"SAME",2020-06-24,107,2020-11-17,253,1,13.4,0
1613,"SANI",2020-06-24,107,2020-11-17,253,0,15.8,0
1617,"ADFA",2020-06-26,109,2020-11-19,255,1,64.2,0
1620,"ADFA",2020-06-25,108,2020-12-03,269,1,40.8,0
1621,"ADFA",2020-06-26,109,2020-11-19,255,0,79.5,0
1622,"ADFA",2020-06-26,109,2020-11-19,255,1,47,0
1623,"ADFA",2020-06-26,109,2020-11-19,255,1,43.5,0
1624,"ADFA",2020-06-25,108,2020-11-19,255,1,51.8,0
1627,"ADFA",2020-06-25,99,2020-12-03,260,1,54.9,0
1630,"ADFA",2020-06-24,98,2020-12-03,260,1,59.1,0
1631,"ADFA",2020-06-25,99,2020-11-05,232,1,66.9,0
1632,"ADFA",2020-06-25,99,2020-10-27,223,0,65.8,0
1633,"ADFA",2020-06-25,99,2020-10-27,223,1,57.1,0
1634,"HEAR",2020-06-25,99,2020-11-05,232,1,15.1,0
1635,"ADFA",2020-06-25,99,2020-11-05,232,0,60.6,0
1636,"ADFA",2020-06-24,98,2020-10-27,223,0,54,0
1639,"ADFA",2020-06-05,78,2020-11-17,243,1,54,0
1640,"SANI",2020-06-25,90,2020-11-19,237,0,9.1,0
1641,"ADFA",2020-06-05,78,2020-11-17,243,1,52.6,0
1643,"HEAR",2020-06-05,78,2020-12-03,259,1,18.85,0
1646,"ADFA",2020-06-24,97,2020-12-03,259,1,57.1,0
1649,"SAME",2020-06-26,91,2020-11-19,237,0,24.7,0
1650,"SANI",2020-06-26,91,2020-11-19,237,1,8.3,0
1651,"SAME",2020-06-25,90,2020-11-05,223,1,29.7,0
1653,"SAME",2020-06-24,89,2020-11-17,235,0,13.8,0
1654,"SANI",2020-06-24,89,2020-12-03,251,1,11.1,0
1656,"SAME",2020-06-05,70,2020-10-27,214,0,11.5,0
1658,"SANI",2020-06-25,90,2020-11-17,235,0,16.9,0
1663,"SANI",2020-06-24,89,2020-10-27,214,1,5,0
1664,"SANI",2020-06-05,70,2020-11-17,235,1,11.3,0
